"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Environmental Science","48","48","16"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Geography: Human","15","15","9"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Music Theory","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Psychology","11","11","8"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","Statistics","TFS","TFS","TFS"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","U.S. History","19","19","4"
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","World History","21","21","14"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","ALL Subjects","285","517","258"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Art History","TFS","TFS","TFS"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Biology","12","12","9"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Calculus A","32","32","14"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Calculus BC","18","18","11"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Capstone","33","33","26"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Capstone Research","TFS","TFS","TFS"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Chemistry","10","10","2"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Computer Science A","11","11","6"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Computer Science Principles","16","16","4"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Economics: Micro","30","30","11"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Eng. Language & Comp","93","93","47"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Eng. Literature & Comp","23","23","14"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Geography: Human","43","43","30"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Gov. & Pol. U.S.","26","26","18"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","Statistics","TFS","TFS","TFS"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","U.S. History","65","65","19"
"2019-20","678","Jackson County","0191","Jackson County Comprehensive High School","World History","90","90","41"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","431","736","365"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Art History","TFS","TFS","TFS"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Biology","21","21","16"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","36","36","18"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC","18","18","11"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Capstone","33","33","26"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","TFS","TFS","TFS"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","24","24","5"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","16","16","9"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","16","16","4"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","39","39","15"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","135","135","71"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","32","32","19"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","48","48","16"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","58","58","39"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","26","26","18"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Psychology","11","11","8"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","Statistics","12","12","6"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","84","84","23"
"2019-20","678","Jackson County","SCHOOL_ALL","SCHOOL_ALL","World History","111","111","55"
"2019-20","679","Jasper County","0108","Jasper County High School","ALL Subjects","77","100","41"
"2019-20","679","Jasper County","0108","Jasper County High School","Biology","10","10","8"
"2019-20","679","Jasper County","0108","Jasper County High School","Calculus A","11","11","5"
"2019-20","679","Jasper County","0108","Jasper County High School","Computer Science Principles","TFS","TFS","TFS"
"2019-20","679","Jasper County","0108","Jasper County High School","Eng. Literature & Comp","14","14","1"
"2019-20","679","Jasper County","0108","Jasper County High School","Gov. & Pol. U.S.","20","20","9"
"2019-20","679","Jasper County","0108","Jasper County High School","Spanish Language","TFS","TFS","TFS"
"2019-20","679","Jasper County","0108","Jasper County High School","U.S. History","18","18","8"
"2019-20","679","Jasper County","0108","Jasper County High School","World History","17","17","4"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","77","100","41"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Biology","10","10","8"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","11","11","5"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","TFS","TFS","TFS"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","14","14","1"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","20","20","9"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","TFS","TFS","TFS"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","18","18","8"
"2019-20","679","Jasper County","SCHOOL_ALL","SCHOOL_ALL","World History","17","17","4"
"2019-20","680","Jeff Davis County","0199","Jeff Davis High School","ALL Subjects","TFS","TFS","TFS"
"2019-20","680","Jeff Davis County","0199","Jeff Davis High School","Chemistry","TFS","TFS","TFS"
"2019-20","680","Jeff Davis County","0199","Jeff Davis High School","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","680","Jeff Davis County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","TFS","TFS","TFS"
"2019-20","680","Jeff Davis County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","680","Jeff Davis County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","TFS","TFS","TFS"
"2019-20","681","Jefferson County","0196","Jefferson County High School","ALL Subjects","60","66","6"
"2019-20","681","Jefferson County","0196","Jefferson County High School","Biology","11","11",""
"2019-20","681","Jefferson County","0196","Jefferson County High School","Calculus A","TFS","TFS","TFS"
"2019-20","681","Jefferson County","0196","Jefferson County High School","Eng. Language & Comp","20","20","5"
"2019-20","681","Jefferson County","0196","Jefferson County High School","Eng. Literature & Comp","30","30","1"
"2019-20","681","Jefferson County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","60","66","6"
"2019-20","681","Jefferson County","SCHOOL_ALL","SCHOOL_ALL","Biology","11","11",""
"2019-20","681","Jefferson County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","681","Jefferson County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","20","20","5"
"2019-20","681","Jefferson County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","30","30","1"
"2019-20","684","Jones County","0192","Jones County High School","ALL Subjects","39","62","25"
"2019-20","684","Jones County","0192","Jones County High School","Biology","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Calculus A","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Chemistry","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Economics: Micro","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Eng. Language & Comp","16","16","6"
"2019-20","684","Jones County","0192","Jones County High School","Geography: Human","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Physics 1","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","U.S. History","TFS","TFS","TFS"
"2019-20","684","Jones County","0192","Jones County High School","World History","11","11","5"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","39","62","25"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","16","16","6"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","TFS","TFS","TFS"
"2019-20","684","Jones County","SCHOOL_ALL","SCHOOL_ALL","World History","11","11","5"
"2019-20","685","Lamar County","0175","Lamar County High School","ALL Subjects","13","22","5"
"2019-20","685","Lamar County","0175","Lamar County High School","Eng. Language & Comp","11","11","3"
"2019-20","685","Lamar County","0175","Lamar County High School","U.S. History","11","11","2"
"2019-20","685","Lamar County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","13","22","5"
"2019-20","685","Lamar County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","11","11","3"
"2019-20","685","Lamar County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","11","11","2"
"2019-20","687","Laurens County","0110","West Laurens High School","ALL Subjects","31","50","31"
"2019-20","687","Laurens County","0110","West Laurens High School","Biology","TFS","TFS","TFS"
"2019-20","687","Laurens County","0110","West Laurens High School","Calculus A","TFS","TFS","TFS"
"2019-20","687","Laurens County","0110","West Laurens High School","Eng. Language & Comp","17","17","12"
"2019-20","687","Laurens County","0110","West Laurens High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","687","Laurens County","0110","West Laurens High School","Physics 1","TFS","TFS","TFS"
"2019-20","687","Laurens County","0110","West Laurens High School","Statistics","TFS","TFS","TFS"
"2019-20","687","Laurens County","0110","West Laurens High School","U.S. History","13","13","9"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","31","50","31"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Biology","TFS","TFS","TFS"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","TFS","TFS","TFS"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","17","17","12"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","TFS","TFS","TFS"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","TFS","TFS","TFS"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","Statistics","TFS","TFS","TFS"
"2019-20","687","Laurens County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","13","13","9"
"2019-20","688","Lee County","0193","Lee County High School","ALL Subjects","275","421","262"
"2019-20","688","Lee County","0193","Lee County High School","Calculus A","18","18","12"
"2019-20","688","Lee County","0193","Lee County High School","Capstone","39","39","36"
"2019-20","688","Lee County","0193","Lee County High School","Capstone Research","30","30","22"
"2019-20","688","Lee County","0193","Lee County High School","Chemistry","TFS","TFS","TFS"
"2019-20","688","Lee County","0193","Lee County High School","Eng. Language & Comp","29","29","22"
"2019-20","688","Lee County","0193","Lee County High School","Eng. Literature & Comp","14","14","8"
"2019-20","688","Lee County","0193","Lee County High School","Environmental Science","30","30","12"
"2019-20","688","Lee County","0193","Lee County High School","Geography: Human","31","31","17"
"2019-20","688","Lee County","0193","Lee County High School","Psychology","57","57","42"
"2019-20","688","Lee County","0193","Lee County High School","U.S. History","71","71","44"
"2019-20","688","Lee County","0193","Lee County High School","World History","96","96","45"
"2019-20","688","Lee County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","275","421","262"
"2019-20","688","Lee County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","18","18","12"
"2019-20","688","Lee County","SCHOOL_ALL","SCHOOL_ALL","Capstone","39","39","36"
"2019-20","688","Lee County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","30","30","22"
