"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Science",1295349,12574,"448","36",20.4,22.7,22.1,23
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Composite",1295349,12574,"448","36",20.3,22.9,22.4,23.2
"2020-21","738","Toombs County","0192","Toombs County High School","All Students","English",1295349,12575,"TFS","TFS",19.6,22.5,,
"2020-21","738","Toombs County","0192","Toombs County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","747","Walton County","0199","Loganville High School","All Students","English",1295349,12575,"66","39",19.6,22.5,20.8,20.7
"2020-21","644","DeKalb County","0407","Dekalb Early College Academy","All Students","Science",1295349,12574,"448","TFS",20.4,22.7,22.1,
"2020-21","658","Forsyth County","0107","West Forsyth High School","All Students","Reading",1295349,12574,"928","198",20.9,23.8,26.3,26.4
"2020-21","659","Franklin County","3050","Franklin County High School","All Students","Reading",1295349,12574,"10","10",20.9,23.8,22.7,22.7
"2020-21","657","Floyd County","0107","Pepperell High School","All Students","Composite",1295349,12574,"112","28",20.3,22.9,21.2,21.6
"2020-21","773","Decatur City","3050","Decatur High School","All Students","Reading",1295349,12574,"64","64",20.9,23.8,27.4,27.4
"2020-21","693","Lumpkin County","0101","Lumpkin County High School","All Students","Mathematics",1295349,12574,"40","40",19.9,22,20.8,20.8
"2020-21","678","Jackson County","0191","Jackson County Comprehensive High School","All Students","Reading",1295349,12574,"42","28",20.9,23.8,23.2,23.5
"2020-21","614","Brooks County","0110","Brooks County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","614","Brooks County","0110","Brooks County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","618","Butts County","0190","Jackson High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","667","Gwinnett County","0176","Parkview High School","All Students","Science",1295349,12574,"1292","90",20.4,22.7,23.4,23.8
"2020-21","660","Fulton County","0191","Roswell High School","All Students","Composite",1295349,12574,"1314","113",20.3,22.9,25.3,26.1
"2020-21","660","Fulton County","4062","North Springs High School","All Students","Composite",1295349,12574,"1314","46",20.3,22.9,25.3,23.8
"2020-21","637","Cook County","0111","Cook High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","637","Cook County","0111","Cook High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","716","Pulaski County","2050","Hawkinsville High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","611","Bibb County","0105","Howard High School","All Students","Science",1295349,12574,"24","TFS",20.4,22.7,18.3,
"2020-21","611","Bibb County","0105","Howard High School","All Students","English",1295349,12575,"24","TFS",19.6,22.5,18.3,
"2020-21","761","Atlanta Public Schools","0108","South Atlanta School of Health and Medical Science","All Students","Reading",1295349,12574,"303","TFS",20.9,23.8,20.8,
"2020-21","701","Mitchell County","0105","Baconton Community Charter School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","748","Ware County","0195","Ware County High School","All Students","English",1295349,12575,"17","17",19.6,22.5,18.4,18.4
"2020-21","677","Irwin County","2050","Irwin County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","635","Colquitt County","1554","Colquitt County High School","All Students","Science",1295349,12574,"29","29",20.4,22.7,21,21
"2020-21","635","Colquitt County","1554","Colquitt County High School","All Students","Reading",1295349,12574,"29","29",20.9,23.8,21.7,21.7
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","All Students","Composite",1295349,12574,"10","10",20.3,22.9,22.9,22.9
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","All Students","English",1295349,12575,"10","10",19.6,22.5,23.9,23.9
"2020-21","7820412","State Charter Schools- Georgia Connections Academy","0412","Georgia Connections Academy","All Students","Mathematics",1295349,12574,"10","10",19.9,22,20,20
"2020-21","708","Oconee County","0105","North Oconee High School","All Students","Reading",1295349,12574,"81","40",20.9,23.8,26.6,25.6
"2020-21","715","Polk County","0102","Rockmart High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","721","Richmond County","3556","Johnson Magnet","All Students","Mathematics",1295349,12574,"67","TFS",19.9,22,20.4,
"2020-21","675","Henry County","0391","Eagle's Landing High School","All Students","Science",1295349,12574,"408","35",20.4,22.7,20.8,20.5
"2020-21","682","Jenkins County","0201","Jenkins County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","667","Gwinnett County","0189","Phoenix High School","All Students","Composite",1295349,12574,"1292","TFS",20.3,22.9,23.5,
"2020-21","761","Atlanta Public Schools","0212","KIPP Atlanta Collegiate Academy","All Students","Reading",1295349,12574,"303","110",20.9,23.8,20.8,16.7
"2020-21","721","Richmond County","0100","Cross Creek High School","All Students","Science",1295349,12574,"67","TFS",20.4,22.7,21.1,
"2020-21","611","Bibb County","0186","Central High School","All Students","English",1295349,12575,"24","10",19.6,22.5,18.3,19.3
"2020-21","763","Bremen City","0201","Bremen High School","All Students","Mathematics",1295349,12574,"35","35",19.9,22,20.7,20.7
"2020-21","622","Carroll County","0189","Temple High School","All Students","Science",1295349,12574,"80","TFS",20.4,22.7,21,
"2020-21","633","Cobb County","1064","McEachern High School","All Students","Reading",1295349,12574,"1219","40",20.9,23.8,25.3,21.9
"2020-21","633","Cobb County","1064","McEachern High School","All Students","English",1295349,12575,"1219","40",19.6,22.5,24.2,19.1
"2020-21","688","Lee County","0193","Lee County High School","All Students","Writing Subscore",463733,2516,"10","10",6.4,6.9,5.6,5.6
"2020-21","688","Lee County","0193","Lee County High School","All Students","Mathematics",1295349,12574,"52","52",19.9,22,19.1,19.1
"2020-21","608","Bartow County","0114","Cass High School","All Students","Composite",1295349,12574,"68","31",20.3,22.9,21.4,21.5
"2020-21","761","Atlanta Public Schools","0106","Early College High School at Carver","All Students","Mathematics",1295349,12574,"303","TFS",19.9,22,19.1,
"2020-21","707","Newton County","0295","Eastside High School","All Students","Science",1295349,12574,"84","34",20.4,22.7,19.8,21.2
"2020-21","723","Schley County","0101","Schley Middle High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","726","Griffin-Spalding County","0101","Spalding High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","759","Worth County","0176","Worth County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","785","Rome City","0193","Rome High School","All Students","Reading",1295349,12574,"56","56",20.9,23.8,22.3,22.3
"2020-21","625","Savannah-Chatham County","2052","Beach High School","All Students","Composite",1295349,12574,"76","TFS",20.3,22.9,22,
"2020-21","732","Tattnall County","0194","Tattnall County High School","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","755","Whitfield County","0275","Southeast Whitfield County High School","All Students","Composite",1295349,12574,"80","32",20.3,22.9,20.4,18.6
"2020-21","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","All Students","English",1295349,12575,"303","16",19.6,22.5,19.8,20.6
"2020-21","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","All Students","Science",1295349,12574,"303","16",20.4,22.7,19.6,18.7
"2020-21","667","Gwinnett County","1814","Discovery High School","All Students","Writing Subscore",463733,2516,"244","TFS",6.4,6.9,7.4,
"2020-21","644","DeKalb County","0172","Cedar Grove High School","All Students","Writing Subscore",463733,2516,"101","TFS",6.4,6.9,7,
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Mathematics",1295349,12574,"TFS","TFS",19.9,22,,
"2020-21","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Reading",1295349,12574,"448","10",20.9,23.8,23.3,16.7
"2020-21","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Science",1295349,12574,"448","10",20.4,22.7,22.1,18
"2020-21","644","DeKalb County","0103","Martin Luther King, Jr. High School","All Students","Composite",1295349,12574,"448","10",20.3,22.9,22.4,17.1
"2020-21","710","Paulding County","0106","South Paulding High School","All Students","Reading",1295349,12574,"164","26",20.9,23.8,21.8,22.5
"2020-21","687","Laurens County","0110","West Laurens High School","All Students","English",1295349,12575,"37","28",19.6,22.5,18.8,19.6
"2020-21","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","English",1295349,12575,"303","TFS",19.6,22.5,19.8,
"2020-21","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Composite",1295349,12574,"303","TFS",20.3,22.9,20,
"2020-21","761","Atlanta Public Schools","0708","Therrell School of Health and Science - C","All Students","Mathematics",1295349,12574,"303","TFS",19.9,22,19.1,
"2020-21","667","Gwinnett County","4052","Dacula High School","All Students","Composite",1295349,12574,"1292","36",20.3,22.9,23.5,21.2
"2020-21","667","Gwinnett County","4052","Dacula High School","All Students","Mathematics",1295349,12574,"1292","36",19.9,22,23.2,20.5
"2020-21","669","Hall County","1552","East Hall High School","All Students","Mathematics",1295349,12574,"93","TFS",19.9,22,21.8,
"2020-21","633","Cobb County","0209","Allatoona High School","All Students","Mathematics",1295349,12574,"1219","64",19.9,22,23.4,22.4
"2020-21","633","Cobb County","0209","Allatoona High School","All Students","Reading",1295349,12574,"1219","64",20.9,23.8,25.3,23.7
"2020-21","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Mathematics",1295349,12574,"1292","94",19.9,22,23.2,24.1
"2020-21","706","Muscogee County","0203","Northside High School","All Students","English",1295349,12575,"224","64",19.6,22.5,22.6,20.1
"2020-21","706","Muscogee County","0203","Northside High School","All Students","Writing Subscore",463733,2516,"44","12",6.4,6.9,7.4,7.3
"2020-21","667","Gwinnett County","0103","Norcross High School","All Students","Mathematics",1295349,12574,"1292","63",19.9,22,23.2,24.1
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Writing Subscore",463733,2516,"18","TFS",6.4,6.9,7.5,
"2020-21","786","Social Circle City","0201","Social Circle High School","All Students","Writing Subscore",463733,2516,"TFS","TFS",6.4,6.9,,
"2020-21","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Composite",1295349,12574,"204","29",20.3,22.9,21.7,21.1
"2020-21","655","Fannin County","0176","Fannin County High School","All Students","Composite",1295349,12574,"16","16",20.3,22.9,21.9,21.9
"2020-21","655","Fannin County","0176","Fannin County High School","All Students","Science",1295349,12574,"16","16",20.4,22.7,20.8,20.8
"2020-21","667","Gwinnett County","4556","North Gwinnett High School","All Students","Science",1295349,12574,"1292","189",20.4,22.7,23.4,25.4
"2020-21","667","Gwinnett County","4556","North Gwinnett High School","All Students","Mathematics",1295349,12574,"1292","189",19.9,22,23.2,25.9
"2020-21","643","Decatur County","3050","Bainbridge High School","All Students","Science",1295349,12574,"45","45",20.4,22.7,18.8,18.8
"2020-21","692","Lowndes County","5050","Lowndes High School","All Students","English",1295349,12575,"70","70",19.6,22.5,21.5,21.5
"2020-21","725","Seminole County","0196","Seminole County Middle/High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","730","Talbot County","0190","Central Elementary/High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","676","Houston County","0192","Houston County High School","All Students","Reading",1295349,12574,"173","53",20.9,23.8,24.4,24
"2020-21","686","Lanier County","0201","Lanier County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","686","Lanier County","0201","Lanier County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","687","Laurens County","0197","East Laurens High School","All Students","English",1295349,12575,"37","TFS",19.6,22.5,18.8,
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Reading",1295349,12574,"1292","54",20.9,23.8,24,29.8
"2020-21","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","All Students","Science",1295349,12574,"1292","54",20.4,22.7,23.4,28.6
"2020-21","666","Greene County","0401","Greene County High School","All Students","Science",1295349,12574,"TFS","TFS",20.4,22.7,,
"2020-21","666","Greene County","0401","Greene County High School","All Students","Reading",1295349,12574,"TFS","TFS",20.9,23.8,,
"2020-21","701","Mitchell County","0282","Mitchell County High School","All Students","Composite",1295349,12574,"TFS","TFS",20.3,22.9,,
"2020-21","622","Carroll County","0212","Mt. Zion High School","All Students","Reading",1295349,12574,"80","TFS",20.9,23.8,21,
"2020-21","761","Atlanta Public Schools","4058","Douglass High School","All Students","Reading",1295349,12574,"303","TFS",20.9,23.8,20.8,
"2020-21","616","Bulloch County","0203","Southeast Bulloch High School","All Students","Science",1295349,12574,"40","TFS",20.4,22.7,21.9,
